url,price,city_region,description
https://www.mubawab.tn/en/a/7681810/very-nice-house-for-sale-in-avenue-teboulbi-total-area-306-m%C2%B2-terrace-and-garden-,"280,000 TND
						","Avenue Teboulbi in
				Sfax Ville
			","Very nice property for sale. Price 280,000 TND. 3 rooms, 2 bathrooms, area 306 m². Less than 1 year. Gardeners, Large terrace.,,This house is for sale in Avenue Teboulbi, Sfax Ville.,,Nearby: shops in 250 meters, school and secondary school in 450 meters, pharmacy in 550 meters, bookshop in 650 meters, cafes and restaurants in 1.1 kilometer, supermarket in 1.1 kilometer, commercial area in 1.5 kilometer.
				,
				,
				Sfax Ville, Sfax
			,School,Shop,Hospital,Transport,
						,
					,Beautiful house for sale in Sfax Ville. 5 lovely rooms. 
					"
https://www.mubawab.tn/en/a/7682264/find-your-house-to-buy-in-el-kabaria-5-large-rooms-,"El Kabaria in
				El Kabaria
			","El Kabaria in
				El Kabaria
			","Unique opportunity on this house for sale. 5 living areas, 1 bathroom, area 80 m². 3 bedrooms. Less than 5 years. Covering: Tiled.,,This house is for sale in El Kabaria, El Kabaria.,,Nearby: shops in 50 meters, bookshop in 150 meters, schools in 200 meters, pharmacy in 600 meters, commercial area in 800 meters, cafes and restaurants in 900 meters, station and transport in 1.3 kilometer, supermarket in 1.4 kilometer, hospitals in 2.2 kilometers.
				,
				,
				El Kabaria, Tunis
			,School,Shop,Hospital,Transport,
						,
					,House to buy in El Kabaria 1. 4 large living areas. 
					"
https://www.mubawab.tn/en/a/7464506/house-to-buy-in-zone-touristique-3-beautiful-rooms-green-areas-parking-spaces-for-cars-,"890,000 TND
						","Zone Touristique in
				Monastir Ville
			","Unique opportunity on this house for sale. Price 890,000 TND. 3 bedrooms, 1 bathroom, 250 m². 4 rooms. Cooker with oven.,This beautiful house is for sale in Zone Touristique, Monastir Ville. Garage.,Close to all amenities: cafes and restaurants in 1.1 kilometer, retailers in less than 50 meters, beach in 1.0 kilometer.
				,
				,
				Monastir Ville, Monastir
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7682848/house-for-sale-in-el-mourouj-3-5-large-rooms-carpark-and-garden-,"220,000 TND
						","El Mourouj 3 in
				El Mourouj
			","Get a great deal with this house for sale. Price 220,000 TND. 5 living areas, 2 private bathrooms, 120 m². 3 rooms. Good condition. Residence equipped with parking spaces. You will also enjoy a beautiful garden.,,Come and check out this house for sale in El Mourouj 3. Integrated air conditioning. Satellite dish.,,Be the first to visit this house for sale. Built-in oven. Well equipped kitchen.,,Nearby: retailers, bookshop, pharmacy, station and public transport in 1.3 kilometer, educational establishments in 1.3 kilometer, supermarket in 2.3 kilometers, restaurants in 2.9 kilometers.
				,
				,
				El Mourouj, Ben Arous
			,School,Shop,Hospital,Transport,
						,
					,House for sale in El Mourouj 3. 4 comfortable rooms. 
					,
						,
					,House for sale in Cité Moncef Bey. Area 135 m². Terrace and garden. 
					,
						,
					,Beautiful house for sale in El Mourouj 3. 4 rooms. Parking spaces. 
					"
https://www.mubawab.tn/en/a/7682881/house-to-buy-area-403-m%C2%B2-green-area-balcony-,"780,000 TND
						","Cité Ettahrir
			","Very nice property for sale. Price 780,000 TND. 5 rooms, 3 bathrooms, area 403 m². Good condition. Floor type: Tiled. Green area, Carpark, Balcony.,,Come and check out this house for sale . Contemporary living room. Central air conditioning.,,Schedule your visit to this exceptional house now. Satellite dish.,,Close to all amenities: shops in 50 meters, educational establishments in 100 meters, bookshop in 200 meters, station and public transport in 350 meters, supermarket and cafes and restaurants in 650 meters, pharmacy in 800 meters, large area in 900 meters, hospitals in 2.6 kilometers.
				,
				,
				Cité Ettahrir, Siliana
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7682898/house-to-buy-in-ariana-area-of-350-m%C2%B2-secured-door-central-air-conditioning-,"380,000 TND
						","Ariana in
				Ariana Ville
			","Find out about this house for sale. Price 380,000 TND. 4 rooms, 2 bathrooms, area 350 m². 5 rooms. Less than 10 years. Floor type: Tiled. Thermal insulation, Robust door, Central air conditioning.,,This beautiful house is for sale in Ariana. You will have a terrace and a garden. General satellite dish system.,,Schedule your visit to this exceptional house now. Fitted kitchen. Oven. Air conditioning.,,Close to all amenities: schools, retailers, bookshop, pharmacy and restaurants in less than 50 meters, large area in 150 meters, station and transport in 350 meters, supermarket in 450 meters, taxi in 800 meters, hospitals in 1.2 kilometer.
				,
				,
				Ariana Ville, Ariana
			,School,Shop,Hospital,Transport,
						,
					,Offices & shops for sale in Cité Ennasr 2. Dimension 239 m². Enclosed...
					,
						,
					,Offices & shops for sale in Cité Ennasr 2. Area of 200 m². Closed...
					,
						,
					,Find your house to buy in Ariana. 4 large living areas. Air conditioning. ...
					,
						,
					,Find your house to buy in Riadh al Andalous. Dimension 300 m². Oven. 
					,
						,
					,House to buy in Ariana. 3 rooms. 
					,
						,
					,Find your house to buy in Ariana. Large area 415 m². Private garage. 
					,
						,
					,Find your house to buy in Ariana. 3 rooms. Gardeners. 
					"
https://www.mubawab.tn/en/a/7674849/beautiful-house-for-sale-in-tantana-2-rooms-well-equipped-kitchen-,"195,000 TND
						","Tantana in
				Akouda
			","Unique opportunity on this house for sale. Price 195,000 TND. 2 rooms. Fully equipped kitchen.,Come and check out this house for sale in Tantana, Akouda. Cooker with oven. Lift.,Close to all amenities: schools in 300 meters, shops and bookshop in 350 meters, pharmacy in 500 meters, beach in 550 meters, supermarket in 750 meters, shopping centre in 1.2 kilometer.
				,
				,
				Akouda, Sousse
			,School,Shop,Hospital,Transport,
						,
					,House to buy in Akouda. 3 beautiful rooms. Terrace and garden.
					"
https://www.mubawab.tn/en/a/7674995/house-to-buy-total-area-600-m%C2%B2-cellar-,"1,900,000 TND
						","Ariana Ville
			","Get a great deal with this house for sale. Price 1,900,000 TND. 6 rooms, 3 bathrooms, 600 m². 8 rooms. The property is fully furnished.,Come and check out this house for sale . Central air conditioning. Large balcony.,Nearby: educational establishments, retailers, bookshop, pharmacy and bars and restaurants in less than 50 meters, large area in 150 meters, station and public transport in 350 meters, supermarket in 450 meters, taxi in 800 meters, hospitals in 1.2 kilometer.
				,
				,
				Ariana Ville, Ariana
			,School,Shop,Hospital,Transport,
						,
					,Beautiful house for sale in El Menzah 5. Small area 543 m². 
					,
						,
					,Very nice house for sale. 4 large living areas. Air conditioning system. ...
					,
						,
					,House for sale in Cité Ennasr 1. 5 large living areas. 
					,
						,
					,Very nice house for sale. Large area 1000 m². Property with swimming pool. ...
					,
						,
					,House for sale in El Menzah 6. Area of 700 m². 
					"
https://www.mubawab.tn/en/a/7674998/home-to-buy-in-cit%C3%A9-ennkhilet-small-area-500-m%C2%B2-parking-spaces-and-terrace-,"550,000 TND
						","Cité Ennkhilet in
				Raoued
			","Get a great deal with this house for sale. Price 550,000 TND. 3 living areas, 1 bathroom, area 500 m². 2 bedrooms. The exterior consists of a garden and a terrace. A garage is also at your disposal.,,Come and check out this house for sale in Cité Ennkhilet. Integrated air conditioning. Air conditioned.,,Contact us to visit this house for sale. Equipped kitchen.
				,
				,
				Raoued, Ariana
			,School,Shop,Hospital,Transport,
						,
					,House to buy in Ariana Essoghra. 7 large living areas. View of the...
					,
						,
					,House to buy in Raoued. 5 comfortable rooms. View facing the sea,...
					,
						,
					,House for sale. Area 402 m². Carpark and terrace. 
					,
						,
					,House to buy in Cité el Ghazela. 2 comfortable rooms. Private garden. 
					,
						,
					,House to buy in Raoued. 12 rooms. Exceptional sea view, central heating. ...
					,
						,
					,Home to buy in Raoued. 2 comfortable rooms. Fitted kitchen. 
					,
						,
					,Find your house to buy in Raoued. 6 comfortable rooms. 
					,
						,
					,Find your house to buy in Cité el Ghazela. 5 rooms. Gardeners, Large...
					"
https://www.mubawab.tn/en/a/7566481/house-for-sale-in-la-marsa-1-room-air-conditioning-,"1,450,000 TND
						","La Marsa in
				La Marsa
			","Very nice property for sale. Price 1,450,000 TND. 3 bedrooms, 2 bathrooms, 367 m². 1 Rooms. Due for reform. Well equipped kitchen.,,Come and check out this house for sale in La Marsa, La Marsa. Large balcony. Integrated air conditioners.,,Close to all amenities: department store in 2.8 kilometers, transport in 2.9 kilometers, shops in less than 50 meters, school and secondary school in 50 meters, bars and restaurants in 100 meters, beach in 1.3 kilometer.
				,
				,
				La Marsa, Tunis
			,School,Shop,Hospital,Transport,
						,
					,Beautiful house for sale in Gammarth Supérieur. 3 lovely rooms. Double...
					,
						,
					,Find your house to buy in Gammarth. 3 beautiful rooms. Garage. 
					,
						,
					,Home to buy in La Marsa. 9 beautiful rooms. Carpark, Balcony. 
					,
						,
					,House to buy in La Marsa. Large area 621 m². Terrace. 
					,
						,
					,Very nice house for sale in Gammarth. 3 lovely rooms. 
					,
						,
					,House to buy in Gammarth. 3 beautiful rooms. Swimming pool and air...
					,
						,
					,Find your house to buy in Gammarth. 4 large rooms. Garden. 
					,
						,
					,House to buy in La Marsa. 5 large rooms. Gardeners. 
					"
https://www.mubawab.tn/en/a/7674954/home-to-buy-in-sidi-hassine-3-beautiful-rooms-,"Sidi Hassine in
				Sidi Hassine
			","Sidi Hassine in
				Sidi Hassine
			","Seize the opportunity with this house for sale. 3 rooms, 1 bathroom, 140 m². Less than 10 years.,,This beautiful house is for sale in Sidi Hassine, Sidi Hassine.,,Close to all amenities: shops in less than 50 meters, school and secondary school in 300 meters, bookshop in 500 meters, pharmacy in 1.6 kilometer, large area in 1.7 kilometer, cafes and restaurants in 1.7 kilometer, supermarket in 2.2 kilometers.
				,
				,
				Sidi Hassine, Tunis
			,School,Shop,Hospital,Transport,
						,
					,House for sale in Cité Mrad 1. 1 Living area. 
					"
https://www.mubawab.tn/en/a/7674965/house-for-sale-in-cit%C3%A9-ennkhilet-11-large-rooms-,"480,000 TND
						","Cité Ennkhilet in
				Raoued
			","Get a great deal with this house for sale. Price 480,000 TND. 11 living areas, 6 bathrooms, area 420 m². 11 rooms. Good condition.,,Come and check out this house for sale in Cité Ennkhilet, Raoued.,,Close to all amenities: shops in 50 meters, schools in 400 meters, bookshop in 650 meters, supermarket and pharmacy in 2.0 kilometers.
				,
				,
				Raoued, Ariana
			,School,Shop,Hospital,Transport,
						,
					,House to buy in Ariana Essoghra. 7 large living areas. View of the...
					,
						,
					,Home to buy in Raoued. Area of 400 m². Carpark, Balcony. 
					,
						,
					,House to buy in Raoued. 5 comfortable rooms. View facing the sea,...
					,
						,
					,House for sale. Area 402 m². Carpark and terrace. 
					,
						,
					,House for sale in Raoued. 8 rooms. Parking spaces and terrace. 
					,
						,
					,House to buy in Cité el Ghazela. 2 comfortable rooms. Private garden. 
					,
						,
					,House to buy in Raoued. 12 rooms. Exceptional sea view, central heating. ...
					,
						,
					,Find your house to buy in Cité el Ghazela. 5 rooms. Gardeners, Large...
					"
https://www.mubawab.tn/en/a/7636588/very-nice-house-for-sale-in-hammamet-2-beautiful-rooms-carpark-and-terrace-,"325,000 TND
						","Hammamet in
				Hammamet
			","Very nice property for sale. Price 325,000 TND. 5 living areas, 1 bathroom, area 200 m². 2 bedrooms. Good condition. In addition to a terrace, a carpark is at your disposal.,,Come and check out this house for sale in Hammamet, Hammamet.
				,
				,
				Hammamet, Nabeul
			,School,Shop,Hospital,Transport,
						,
					,Apartment for sale in Hammamet. 3 rooms. 
					,
						,
					,Offices for sale in Hammamet. Small area 91 m². Lift and parking. 
					,
						,
					,Home to buy in Hammamet. Area 200 m². Large balcony. 
					,
						,
					,House for sale in Hammamet. 3 large rooms. Attic. 
					,
						,
					,House to buy in Hammamet. 4 rooms. Equipped kitchen. 
					,
						,
					,Very nice house for sale in Hammamet. 5 comfortable rooms. Large terrace. ...
					,
						,
					,House to buy in Hammamet. Area of 280 m². Gardeners, Large terrace. 
					,
						,
					,Find your house to buy in Hammamet. 4 comfortable rooms. Air conditioning. ...
					"
https://www.mubawab.tn/en/a/7675257/home-to-buy-in-mahboubine-2-beautiful-rooms-furnished-,"350,000 TND
						","Mahboubine in
				Midoun
			","Find out about this house for sale. Price 350,000 TND. 2 rooms, 1 bathroom, area 666 m². 3 rooms. Good condition. Cellar.,,This beautiful house is for sale in Mahboubine, Midoun. Balcony. Well equipped kitchen.,,Nearby: school and secondary school in 150 meters, shops in 300 meters, pharmacy in 850 meters, supermarket, bookshop, station and public transport in 900 meters, hospitals in 1.0 kilometer.
				,
				,
				Midoun, Djerba
			,School,Shop,Hospital,Transport,
						,
					,Find your house to buy in Midoune. 5 beautiful rooms. Garage and terrace. ...
					,
						,
					,House for sale in Midoune. 2 rooms. Green areas, Balcony. 
					,
						,
					,House for sale in Midoune. 3 Large room. Parking spaces and beautiful...
					,
						,
					,House for sale in Midoune. 3 rooms. Beautiful terrace and garden. 
					"
https://www.mubawab.tn/en/a/7675286/house-for-sale-in-montfleury-surface-area-202-m%C2%B2-parking-spaces-and-terrace-,"280,000 TND
						","Montfleury in
				Tunis
			","Amazing deal on this house for sale. Price 280,000 TND. 2 rooms, 2 bathrooms, area 202 m². 3 rooms. Good condition. Parking spaces for your car. The exterior consists of a beautiful terrace.,,Come and check out this house for sale in Montfleury, Tunis.,,Nearby: educational establishments, shops and bookshop in less than 50 meters, pharmacy in 100 meters, supermarket, cafes and restaurants and hospitals in 150 meters, station and public transport in 700 meters, department store in 1.3 kilometer, taxi service in 3.0 kilometers.
				,
				,
				Tunis, Tunis
			,School,Shop,Hospital,Transport,
						,
					,Find your house to buy in Maakel Ezzaim. Area 193 m². 
					,
						,
					,House for sale in Bab Souika. 5 rooms. Central heating and reinforced door....
					,
						,
					,House for sale in Bab El Khadra. 9 large rooms. Air conditioning system. ...
					,
						,
					,Home to buy in Montfleury. Dimension 124 m². 
					,
						,
					,House to buy in Bab Jazira. 6 rooms. Central heating. 
					,
						,
					,Beautiful house for sale in El Halfaouine. 4 lovely rooms. Large terrace. ...
					,
						,
					,Home to buy in Bab Saadoun. Dimension 180 m². 
					"
https://www.mubawab.tn/en/a/7676128/very-nice-house-for-sale-in-el-ouardia-5-comfortable-rooms-terrace-and-garden-,"340,000 TND
						","El Ouardia in
				El Ouardia
			","Get a great deal with this house for sale. Price 340,000 TND. 5 living areas, 2 bathrooms, area 230 m². 6 rooms. Less than 50 years. Floor type: Marble. Secured door, Air conditioning installation.,This house is for sale in El Ouardia, El Ouardia. Well equipped kitchen.,Close to all amenities: retailers in 450 meters, bars and restaurants in 600 meters, educational establishments in 650 meters, department store in 700 meters, pharmacy in 950 meters, supermarket in 1.2 kilometer, transport in 1.3 kilometer, station in 1.4 kilometer, bookshop in 1.5 kilometer, hospitals in 2.2 kilometers, taxi in 2.7 kilometers.
				,
				,
				El Ouardia, Tunis
			,School,Shop,Hospital,Transport,
						,
					,Very nice house for sale in El Ouardia. 6 comfortable rooms. Air...
					"
https://www.mubawab.tn/en/a/7676571/house-for-sale-2-lovely-rooms-fully-furnished-,"120,000 TND
						","Zone Touristique
			","Amazing deal on this house for sale. Price 120,000 TND. 2 rooms, 1 bathroom, area 512 m². Less than 5 years. Floor type: Tiled. Dressing room.,This house is for sale . Maximum security with surveillance system and reinforced door. Equipped with a satellite dish. The exterior consists of a garden and a terrace.,Contact us if you are interested in this house.
				,
				,
				Zone Touristique, Tozeur
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7677502/house-for-sale-in-chott-meriem-10-large-living-areas-,"400,000 TND
						","Chott Meriem in
				Akouda
			","Don't miss out on this house for sale. Price 400,000 TND. 2 rooms, 1 bathroom, area 240 m². 10 rooms. Less than 5 years. Due for reform.,,This beautiful house is for sale in Chott Meriem, Akouda.,,Nearby: retailers and bookshop in 50 meters, school and secondary school in 100 meters, restaurants in 300 meters, supermarket in 350 meters, pharmacy in 450 meters, beach in 2.6 kilometers, station and public transport in 2.9 kilometers.
				,
				,
				Akouda, Sousse
			,School,Shop,Hospital,Transport,
						,
					,House for sale in Chott Meriem. 7 large rooms. Garden and terrace. 
					,
						,
					,House for sale in Chott Meriem. Surface area 180 m². Large terrace. 
					"
https://www.mubawab.tn/en/a/7676187/house-for-sale-in-ben-arous-dimension-200-m%C2%B2-carpark-balcony-,"310,000 TND
						","Ben Arous in
				Ben Arous
			","Don't miss out on this house for sale. Price 310,000 TND. 4 living areas, 2 bathrooms, area 200 m². 3 rooms. Good condition. Green area, Carpark, Balcony.,,This house is for sale in Ben Arous, Ben Arous.,,Nearby: shops in 50 meters, educational establishments in 250 meters, bars and restaurants in 450 meters, pharmacy in 500 meters, supermarket in 650 meters, bookshop in 850 meters, shopping centre in 1.1 kilometer, station and transport in 2.7 kilometers, hospitals in 2.9 kilometers.
				,
				,
				Ben Arous, Ben Arous
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7676316/home-to-buy-in-gammarth-area-100-m%C2%B2-secured-residence-,"1,800,000 TND
						","Gammarth in
				La Marsa
			","Find out about this house for sale. Price 1,800,000 TND. 5 rooms, area 100 m². Air conditioned.,This beautiful house is for sale in Gammarth, La Marsa. Swimming pool. Secured neighbourhood.,Close to all amenities: educational establishments in 600 meters, restaurants in 700 meters, retailers in 750 meters, pharmacy in 1.3 kilometer, supermarket in 1.4 kilometer, large area and beach in 1.5 kilometer, bookshop in 1.6 kilometer.
				,
				,
				La Marsa, Tunis
			,School,Shop,Hospital,Transport,
						,
					,Beautiful house for sale in Gammarth Supérieur. 3 lovely rooms. Double...
					,
						,
					,House for sale in La Marsa. Area 180 m². Balcony. 
					,
						,
					,Very nice house for sale in Gammarth. 5 beautiful rooms. Carpark, Balcony. ...
					,
						,
					,Find your house to buy in La Marsa. 9 large rooms. Cellar, Large terrace. ...
					,
						,
					,Home to buy in La Marsa. 9 beautiful rooms. Carpark, Balcony. 
					,
						,
					,Home to buy in La Marsa. Area of 235 m². Central heating and reinforced...
					,
						,
					,Find your house to buy in La Marsa. 1 lovely room. Green area. 
					,
						,
					,Find your house to buy in La Marsa. 5 rooms. Garden and terrace. 
					"
https://www.mubawab.tn/en/a/7525200/home-to-buy-in-cit%C3%A9-ennasr-2-3-beautiful-rooms-double-glazing-and-central-heating-,"890,000 TND
						","Cité Ennasr 2 in
				Ariana Ville
			","Very nice property for sale. Price 860,000 TND. 4 living areas, 3 private bathrooms, 340 m². 3 bedrooms. Less than 10 years. Covering: Marble. Double glazed window, Centralised air conditioning.,This beautiful house is for sale in Cité Ennasr 2, Ariana Ville. Equipped kitchen.,Nearby: school and secondary school, shops, bookshop, pharmacy and restaurants in less than 50 meters, shopping centre in 150 meters, station and transport in 350 meters, supermarket in 450 meters, taxi in 800 meters, hospitals in 1.2 kilometer.
				,
				,
				Ariana Ville, Ariana
			,School,Shop,Hospital,Transport,
						,
					,House for sale. Total area 363 m². Central heating. 
					,
						,
					,House to buy in Cité Ennasr 2. 5 large living areas. 
					,
						,
					,House for sale in Ariana. Large area 500 m². Double glazing and central...
					,
						,
					,House to buy in Riadh al Andalous. 11 large rooms. Private garden, Cellar. ...
					,
						,
					,House for sale in Ariana. 7 rooms. Fully furnished. 
					,
						,
					,House for sale in Ariana. 7 lovely rooms. Large balcony. 
					"
https://www.mubawab.tn/en/a/7512266/very-nice-house-for-sale-in-el-menzah-9-surface-area-230-m%C2%B2-beautiful-terrace-and-garden-,"760,000 TND
						","El Menzah 9 in
				El Menzah
			","Get a great deal with this house for sale. Price 760,000 TND. 4 living areas, 3 private bathrooms, 230 m². 3 bedrooms. Less than 5 years. Floor type: Marble. Comfort and security with central heating, reinforced door and double glazing.,,Come and check out this house for sale in El Menzah 9. Green areas No Lift, Balcony. General satellite dish, Secured neighbourhood.,,Schedule your visit to this exceptional house now. Enjoy the comfort of the air conditioning. The residence also has a caretaker service. Built-in microwave. Fitted kitchen.,,Close to all amenities: school and secondary school in 550 meters, hospitals in 500 meters, shops in 450 meters, public transport in 1.6 kilometer, commercial area in 950 meters, beach in 3.0 kilometers.
				,
				,
				El Menzah, Tunis
			,School,Shop,Hospital,Transport,
						,
					,House for sale in El Menzah 9. Dimension 212 m². Green areas, Balcony. ...
					"
https://www.mubawab.tn/en/a/7615748/house-for-sale-in-el-manar-1-6-comfortable-rooms-cellar-,"920,000 TND
						","El Manar 1 in
				El Menzah
			","Come and visit this beautiful house for sale. Price 920,000 TND. 6 living areas, 2 private bathrooms, 540 m². 5 bedrooms. Due for reform. Air conditioned.,Come and check out this house for sale in El Manar 1, El Menzah. Car park.,Close to all amenities: retailers in less than 50 meters, bookshop in 100 meters, school and secondary school, pharmacy and department store in 150 meters, restaurants in 200 meters, supermarket in 300 meters, hospitals in 500 meters, taxi in 800 meters, station and public transport in 1.6 kilometer.
				,
				,
				El Menzah, Tunis
			,School,Shop,Hospital,Transport,
						,
					,Home to buy in El Menzah 9. Small area 350 m². Beautiful terrace and...
					,
						,
					,House for sale in El Menzah 9. Dimension 212 m². Green areas, Balcony. ...
					,
						,
					,House for sale in El Menzah 9. Dimension 460 m². Green area, Balcony. 
					,
						,
					,Very nice house for sale in El Menzah 9. Surface area 230 m². Beautiful...
					,
						,
					,Home to buy in El Manar 1. 8 large living areas. Ample storage space. 
					"
https://www.mubawab.tn/en/a/7509409/beautiful-house-for-sale-area-of-300-m%C2%B2-,"La Medina
			","La Medina
			","Very nice property for sale. 6 living areas, 1 bathroom, area 300 m². 5 bedrooms. More than 100 years. Due for reform.,This beautiful house is for sale .,Close to all amenities: retailers in less than 50 meters, educational establishments and bookshop in 100 meters, supermarket and pharmacy in 200 meters, hospitals in 300 meters, commercial area in 450 meters, bars and restaurants in 500 meters, beach in 550 meters, station and public transport in 700 meters, taxi in 1.5 kilometer.
				,
				,
				La Medina, Tunis
			,School,Shop,Hospital,Transport,
						,
					,House for sale. 5 lovely rooms. 
					,
						,
					,House for sale. 7 comfortable rooms. 
					"
https://www.mubawab.tn/en/a/7678268/house-for-sale-surface-area-80-m%C2%B2-tumble-dryer-,"Mahdia
			","Mahdia
			","Find out about this house for sale. 1 bathroom, 80 m². 1 room. Less than 10 years.,,This house is for sale . Washing machine. Microwave.,,Contact us to visit this house for sale. Well equipped kitchen. Cooker with oven. Garden.
				,
				,
				Mahdia, Mahdia
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7528120/home-to-buy-in-les-berges-du-lac-1-6-rooms-residence-with-swimming-pool-,"4,800,000 TND
						","Les Berges Du Lac 1 in
				La Marsa
			","Unique opportunity on this house for sale. Price 4,800,000 TND. 5 rooms, 4 bathrooms, 1350 m². 6 rooms. Good condition. Parking spaces.,Come and check out this house for sale in Les Berges Du Lac 1, La Marsa. Property with swimming pool.,Close to all amenities: shops in less than 50 meters, school and secondary school and pharmacy in 50 meters, bookshop in 100 meters, bars and restaurants in 200 meters, hospitals in 300 meters, large area, station and public transport in 500 meters, supermarket in 650 meters, beach in 1.3 kilometer.
				,
				,
				La Marsa, Tunis
			,School,Shop,Hospital,Transport,
						,
					,Very nice house for sale. 
					,
						,
					,House for sale in Les Berges Du Lac 2. Dimension 620 m². Residence with...
					,
						,
					,Home to buy in La Marsa. 11 rooms. Terrace and garden. 
					"
https://www.mubawab.tn/en/a/7678037/beautiful-house-for-sale-dimension-156-m%C2%B2-,"300,000 TND
						","Dar Châabane
			","Amazing deal on this house for sale. Price 300,000 TND. 6 bedrooms, 1 bathroom, 156 m². Less than 50 years. Floor type: Tiled.,Come and check out this house for sale .,Close to all amenities: shops in 900 meters, pharmacy in 1.1 kilometer, school and secondary school in 1.5 kilometer, bookshop and restaurants in 1.7 kilometer, supermarket in 1.8 kilometer, large area in 2.1 kilometers.
				,
				,
				Dar Châabane, Nabeul
			,School,Shop,Hospital,Transport,
						,
					,House for sale. Surface area 179 m². Large balcony. 
					"
https://www.mubawab.tn/en/a/7678098/house-to-buy-in-chotrana-1-1-room-terrace-,"Chotrana 1 in
				La Soukra
			","Chotrana 1 in
				La Soukra
			","Very nice property for sale. 1 bathroom, area of ​​342 m². 1 Rooms. 1 bedroom. Less than 20 years. Due for reform.,,This beautiful house is for sale in Chotrana 1, La Soukra. Large balcony.,,Close to all amenities: shops in 200 meters, school and secondary school and pharmacy in 950 meters, bookshop in 1.3 kilometer, commercial area in 2.1 kilometers.
				,
				,
				La Soukra, Ariana
			,School,Shop,Hospital,Transport,
						,
					,House for sale in Dar Fadhal. 4 comfortable rooms. 
					"
https://www.mubawab.tn/en/a/7619426/home-to-buy-in-le-kram-2-rooms-garden-and-terrace-,"400,000 TND
						","Le Kram in
				Le Kram
			","Find out about this house for sale. Price 400,000 TND. 3 living areas, 1 bathroom, 226 m². 2 rooms. Less than 20 years. Floor type: Tiled. You will have a terrace and a garden.,Come and check out this house for sale in Le Kram, Le Kram.,Nearby: retailers in less than 50 meters, educational establishments, station and public transport in 100 meters, bars and restaurants in 150 meters, supermarket in 200 meters, pharmacy in 250 meters, bookshop in 300 meters, hospitals in 400 meters, department store in 450 meters, beach in 550 meters, taxi service in 1.6 kilometer.
				,
				,
				Le Kram, Tunis
			,School,Shop,Hospital,Transport,
						,
					,Apartment for sale in Les Jardins de Carthage. 2 rooms. Double glazed...
					,
						,
					,Offices & shops for sale in Les Jardins de Carthage. Total area 68 m²....
					,
						,
					,Find your house to buy. 1 lovely room. 
					"
https://www.mubawab.tn/en/a/7673397/house-for-sale-in-la-marsa-surface-area-250-m%C2%B2-central-heating-,"600,000 TND
						","La Marsa in
				La Marsa
			","Seize the opportunity with this house for sale. Price 600,000 TND. 4 rooms, 250 m². Cellar.,This beautiful house is for sale in La Marsa, La Marsa. Integrated air conditioning. Central air conditioning.,Nearby: shops in 950 meters, educational establishments in 1.5 kilometer, supermarket in 1.8 kilometer, pharmacy in 2.1 kilometers, department store in 2.2 kilometers, bookshop in 2.5 kilometers.
				,
				,
				La Marsa, Tunis
			,School,Shop,Hospital,Transport,
						,
					,Beautiful house for sale in Ain Zaghouan Nord. 3 rooms. Double glazed...
					,
						,
					,Find your house to buy in La Marsa. 3 lovely rooms. Green areas, Parking...
					,
						,
					,House for sale in Ain Zaghouan Nord. 3 beautiful rooms. Large swimming...
					,
						,
					,Very nice house for sale in Ain Zaghouan Nord. 5 lovely rooms....
					,
						,
					,House to buy in Sidi Daoued. 5 large living areas. Caretaker service...
					,
						,
					,House to buy in Cité des Juges. Area of 170 m². caretaker and air...
					,
						,
					,House for sale in Bhar Lazreg. 4 large rooms. Reinforced door, security. ...
					,
						,
					,House to buy in Ain Zaghouan Nord. Dimension 240 m². Air conditioning...
					"
https://www.mubawab.tn/en/a/7648343/house-to-buy-in-raoued-4-beautiful-rooms-green-area-balcony-,"Raoued in
				Raoued
			","Raoued in
				Raoued
			","Don't miss out on this house for sale. 4 rooms, 3 bathrooms, area 750 m². 5 rooms. Less than 10 years. Floor type: Marble.,,This house is for sale in Raoued. You will have a terrace and a garden. Air conditioning.,,Be the first to visit this house for sale. Central air conditioning. Secured residence.
				,
				,
				Raoued, Ariana
			,School,Shop,Hospital,Transport,
						,
					,House for sale in Cité el Ghazela. 3 beautiful rooms. Garden and terrace. ...
					"
https://www.mubawab.tn/en/a/7683114/house-for-sale-in-sakiet-ezzit-dimension-165-m%C2%B2-terrace-,"Sakiet Ezzit in
				Sakiet Ezzit
			","Sakiet Ezzit in
				Sakiet Ezzit
			","Unique opportunity on this house for sale. 3 bedrooms, 2 bathrooms, 165 m². 6 rooms. Less than 20 years. Floor type: Tiled.,,This house is for sale in Sakiet Ezzit, Sakiet Ezzit. Balcony.,,Nearby: shops, bookshop and pharmacy in less than 50 meters, schools in 150 meters, bars and restaurants in 200 meters, department store in 400 meters, supermarket in 1.0 kilometer.
				,
				,
				Sakiet Ezzit, Sfax
			,School,Shop,Hospital,Transport"
